game_id,season_type,tip_utc,tip_et,away_team,home_team,venue,city,state,national_tv,home_rsns,away_rsns,international,is_tbd
0022500132,Regular Season,2025-10-30T00:00:00Z,2025-10-29T19:00:00-05:00,SAC (Kings),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,NBCSCA,"",false
0022500133,Regular Season,2025-10-30T00:30:00Z,2025-10-29T19:30:00-05:00,IND (Pacers),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,FanDuel Sports Network - Indiana,"",false
0022500134,Regular Season,2025-10-30T01:00:00Z,2025-10-29T20:00:00-05:00,NOP (Pelicans),DEN (Nuggets),Ball Arena,Denver,CO,"",ALT/KTVD/KUSA,GCSEN,"",false
0022500135,Regular Season,2025-10-30T01:00:00Z,2025-10-29T20:00:00-05:00,POR (Trail Blazers),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,KUNP,"",false
0022500136,Regular Season,2025-10-30T01:30:00Z,2025-10-29T20:30:00-05:00,LAL (Lakers),MIN (Timberwolves),Target Center,Minneapolis,MN,ESPN,FanDuel Sports Network - North,Spectrum SportsNet,"",false
0022500137,Regular Season,2025-10-30T02:00:00Z,2025-10-29T21:00:00-05:00,MEM (Grizzlies),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - Southeast - Memphis,"",false
0022500138,Regular Season,2025-10-30T23:00:00Z,2025-10-30T18:00:00-05:00,ORL (Magic),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,FanDuel Sports Network - Florida,"",false
0022500139,Regular Season,2025-10-31T00:00:00Z,2025-10-30T19:00:00-05:00,GSW (Warriors),MIL (Bucks),Fiserv Forum,Milwaukee,WI,NBA TV,FanDuel Sports Network - Wisconsin,NBCSBA,"",false
0022500140,Regular Season,2025-10-31T00:00:00Z,2025-10-30T19:00:00-05:00,WAS (Wizards),OKC (Thunder),Paycom Center,Oklahoma City,OK,"",FanDuel Sports Network - Oklahoma,Monumental Sports Network,"",false
0022500141,Regular Season,2025-10-31T00:30:00Z,2025-10-30T19:30:00-05:00,MIA (Heat),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,FanDuel Sports Network - Sun,"",false
0022500020,Regular Season,2025-10-31T23:00:00Z,2025-10-31T18:00:00-05:00,ATL (Hawks),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500021,Regular Season,2025-10-31T23:00:00Z,2025-10-31T18:00:00-05:00,BOS (Celtics),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,Prime Video,"","","",false
0022500022,Regular Season,2025-10-31T23:30:00Z,2025-10-31T18:30:00-05:00,TOR (Raptors),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,TSN,"",false
0022500023,Regular Season,2025-11-01T00:00:00Z,2025-10-31T19:00:00-05:00,NYK (Knicks),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,MSG,"",false
0022500024,Regular Season,2025-11-01T01:30:00Z,2025-10-31T20:30:00-05:00,LAL (Lakers),MEM (Grizzlies),FedExForum,Memphis,TN,Prime Video,"",Spectrum SportsNet,"",false
0022500025,Regular Season,2025-11-01T02:00:00Z,2025-10-31T21:00:00-05:00,UTA (Jazz),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,KJZZ,"",false
0022500026,Regular Season,2025-11-01T02:00:00Z,2025-10-31T21:00:00-05:00,DEN (Nuggets),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,ALT/KTVD,"",false
0022500027,Regular Season,2025-11-01T02:30:00Z,2025-10-31T21:30:00-05:00,NOP (Pelicans),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal,GCSEN,"",false
0022500142,Regular Season,2025-11-01T21:00:00Z,2025-11-01T16:00:00-05:00,SAC (Kings),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,NBCSCA,"",false
0022500143,Regular Season,2025-11-01T22:00:00Z,2025-11-01T17:00:00-05:00,MIN (Timberwolves),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,FDSNNOX,"",false
0022500144,Regular Season,2025-11-01T23:00:00Z,2025-11-01T18:00:00-05:00,GSW (Warriors),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,NBA TV,FanDuel Sports Network - Indiana,NBCSBA,"",false
0022500145,Regular Season,2025-11-01T23:00:00Z,2025-11-01T18:00:00-05:00,ORL (Magic),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,FanDuel Sports Network - Florida,"",false
0022500146,Regular Season,2025-11-02T00:00:00Z,2025-11-01T19:00:00-05:00,HOU (Rockets),BOS (Celtics),TD Garden,Boston,MA,"",NBC SPORTS BOSTON,Space City Home Network,"",false
0022500147,Regular Season,2025-11-02T02:00:00Z,2025-11-01T21:00:00-05:00,DAL (Mavericks),DET (Pistons),Arena CDMX,Mexico City,MX,Telemundo | Peacock,"","","",false
0022500148,Regular Season,2025-11-02T20:30:00Z,2025-11-02T15:30:00-05:00,NOP (Pelicans),OKC (Thunder),Paycom Center,Oklahoma City,OK,"",FanDuel Sports Network - Oklahoma,GCSEN,"",false
0022500149,Regular Season,2025-11-02T23:00:00Z,2025-11-02T18:00:00-05:00,PHI (76ers),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,NBC Sports Philadelphia,"",false
0022500150,Regular Season,2025-11-02T23:00:00Z,2025-11-02T18:00:00-05:00,UTA (Jazz),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,KJZZ,"",false
0022500151,Regular Season,2025-11-02T23:00:00Z,2025-11-02T18:00:00-05:00,ATL (Hawks),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500152,Regular Season,2025-11-02T23:00:00Z,2025-11-02T18:00:00-05:00,MEM (Grizzlies),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",SN,FanDuel Sports Network - Southeast - Memphis,"",false
0022500153,Regular Season,2025-11-03T00:00:00Z,2025-11-02T19:00:00-05:00,CHI (Bulls),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,Chicago Sports Network,"",false
0022500154,Regular Season,2025-11-03T01:00:00Z,2025-11-02T20:00:00-05:00,SAS (Spurs),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - Southwest,"",false
0022500155,Regular Season,2025-11-03T02:30:00Z,2025-11-02T21:30:00-05:00,MIA (Heat),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,"",Spectrum SportsNet,FanDuel Sports Network - Sun,"",false
0022500156,Regular Season,2025-11-04T00:00:00Z,2025-11-03T19:00:00-05:00,MIN (Timberwolves),BKN (Nets),Barclays Center,Brooklyn,NY,Peacock,"",FanDuel Sports Network - North,"",false
0022500157,Regular Season,2025-11-04T00:00:00Z,2025-11-03T19:00:00-05:00,MIL (Bucks),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,FanDuel Sports Network - Wisconsin,"",false
0022500158,Regular Season,2025-11-04T00:30:00Z,2025-11-03T19:30:00-05:00,UTA (Jazz),BOS (Celtics),TD Garden,Boston,MA,"",NBC SPORTS BOSTON,KJZZ,"",false
0022500159,Regular Season,2025-11-04T00:30:00Z,2025-11-03T19:30:00-05:00,WAS (Wizards),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,Monumental Sports Network,"",false
0022500160,Regular Season,2025-11-04T01:00:00Z,2025-11-03T20:00:00-05:00,DAL (Mavericks),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,KFAA,"",false
0022500161,Regular Season,2025-11-04T01:00:00Z,2025-11-03T20:00:00-05:00,DET (Pistons),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,FanDuel Sports Network - Detroit,"",false
0022500162,Regular Season,2025-11-04T02:00:00Z,2025-11-03T21:00:00-05:00,SAC (Kings),DEN (Nuggets),Ball Arena,Denver,CO,"",Altitude,NBCSCA,"",false
0022500163,Regular Season,2025-11-04T03:00:00Z,2025-11-03T22:00:00-05:00,LAL (Lakers),POR (Trail Blazers),Moda Center,Portland,OR,NBA TV,KUNP,Spectrum SportsNet,"",false
0022500164,Regular Season,2025-11-04T03:30:00Z,2025-11-03T22:30:00-05:00,MIA (Heat),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal,FanDuel Sports Network - Sun,"",false
0022500165,Regular Season,2025-11-05T00:30:00Z,2025-11-04T19:30:00-05:00,MIL (Bucks),TOR (Raptors),Scotiabank Arena,Toronto,ON,"",TSN,FanDuel Sports Network - Wisconsin,"",false
0022500166,Regular Season,2025-11-05T01:00:00Z,2025-11-04T20:00:00-05:00,ORL (Magic),ATL (Hawks),State Farm Arena,Atlanta,GA,NBC | Peacock,"","","",false
0022500167,Regular Season,2025-11-05T01:00:00Z,2025-11-04T20:00:00-05:00,PHI (76ers),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,NBCSP+,"",false
0022500168,Regular Season,2025-11-05T01:00:00Z,2025-11-04T20:00:00-05:00,CHA (Hornets),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500169,Regular Season,2025-11-05T03:00:00Z,2025-11-04T22:00:00-05:00,PHX (Suns),GSW (Warriors),Chase Center,San Francisco,CA,"",NBCSBA,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500170,Regular Season,2025-11-05T04:00:00Z,2025-11-04T23:00:00-05:00,OKC (Thunder),LAC (Clippers),Intuit Dome,Inglewood,CA,NBC | Peacock,"",FanDuel Sports Network - Oklahoma,"",false
0022500171,Regular Season,2025-11-06T00:00:00Z,2025-11-05T19:00:00-05:00,PHI (76ers),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FDSNOH/Rock Sports,NBC Sports Philadelphia,"",false
0022500172,Regular Season,2025-11-06T00:00:00Z,2025-11-05T19:00:00-05:00,UTA (Jazz),DET (Pistons),Little Caesars Arena,Detroit,MI,"",FanDuel Sports Network - Detroit,KJZZ,"",false
0022500173,Regular Season,2025-11-06T00:00:00Z,2025-11-05T19:00:00-05:00,BKN (Nets),IND (Pacers),Gainbridge Fieldhouse,Indianapolis,IN,"",FanDuel Sports Network - Indiana,YES,"",false
0022500174,Regular Season,2025-11-06T00:30:00Z,2025-11-05T19:30:00-05:00,WAS (Wizards),BOS (Celtics),TD Garden,Boston,MA,"",NBC SPORTS BOSTON,MNMT2,"",false
0022500175,Regular Season,2025-11-06T00:30:00Z,2025-11-05T19:30:00-05:00,MIN (Timberwolves),NYK (Knicks),Madison Square Garden,New York,NY,ESPN,MSG,FanDuel Sports Network - North,"",false
0022500176,Regular Season,2025-11-06T01:00:00Z,2025-11-05T20:00:00-05:00,HOU (Rockets),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,Space City Home Network,"",false
0022500177,Regular Season,2025-11-06T01:30:00Z,2025-11-05T20:30:00-05:00,NOP (Pelicans),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA/WFAA,GCSEN,"",false
0022500178,Regular Season,2025-11-06T02:00:00Z,2025-11-05T21:00:00-05:00,MIA (Heat),DEN (Nuggets),Ball Arena,Denver,CO,"",ALT/KTVD/KUSA,FanDuel Sports Network - Sun,"",false
0022500179,Regular Season,2025-11-06T03:00:00Z,2025-11-05T22:00:00-05:00,SAS (Spurs),LAL (Lakers),Crypto.com Arena,Los Angeles,CA,ESPN,Spectrum SportsNet,FanDuel Sports Network - Southwest,"",false
0022500180,Regular Season,2025-11-06T03:00:00Z,2025-11-05T22:00:00-05:00,OKC (Thunder),POR (Trail Blazers),Moda Center,Portland,OR,"",KUNP,FanDuel Sports Network - Oklahoma,"",false
0022500181,Regular Season,2025-11-06T03:00:00Z,2025-11-05T22:00:00-05:00,GSW (Warriors),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,NBCSBA,"",false
0022500182,Regular Season,2025-11-07T02:00:00Z,2025-11-06T21:00:00-05:00,LAC (Clippers),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,NBA TV,Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - SoCal,"",false
0022500028,Regular Season,2025-11-08T00:00:00Z,2025-11-07T19:00:00-05:00,BOS (Celtics),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,NBC SPORTS BOSTON,"",false
0022500029,Regular Season,2025-11-08T00:00:00Z,2025-11-07T19:00:00-05:00,CLE (Cavaliers),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,FanDuel Sports Network - Ohio,"",false
0022500030,Regular Season,2025-11-08T00:30:00Z,2025-11-07T19:30:00-05:00,TOR (Raptors),ATL (Hawks),State Farm Arena,Atlanta,GA,"",FanDuel Sports Network - Southeast - Atlanta,TSN,"",false
0022500031,Regular Season,2025-11-08T00:30:00Z,2025-11-07T19:30:00-05:00,DET (Pistons),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,FanDuel Sports Network - Detroit,"",false
0022500032,Regular Season,2025-11-08T00:30:00Z,2025-11-07T19:30:00-05:00,HOU (Rockets),SAS (Spurs),Frost Bank Center,San Antonio,TX,Prime Video,"","","",false
0022500033,Regular Season,2025-11-08T01:00:00Z,2025-11-07T20:00:00-05:00,CHA (Hornets),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,FanDuel Sports Network - Southeast - Charlotte,"",false
0022500034,Regular Season,2025-11-08T01:00:00Z,2025-11-07T20:00:00-05:00,DAL (Mavericks),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,KFAA,"",false
0022500035,Regular Season,2025-11-08T01:00:00Z,2025-11-07T20:00:00-05:00,CHI (Bulls),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,Chicago Sports Network,"",false
0022500036,Regular Season,2025-11-08T01:00:00Z,2025-11-07T20:00:00-05:00,UTA (Jazz),MIN (Timberwolves),Target Center,Minneapolis,MN,"",FDSNNOX/KARE 11,KJZZ,"",false
0022500037,Regular Season,2025-11-08T03:00:00Z,2025-11-07T22:00:00-05:00,GSW (Warriors),DEN (Nuggets),Ball Arena,Denver,CO,Prime Video,"","","",false
0022500038,Regular Season,2025-11-08T03:00:00Z,2025-11-07T22:00:00-05:00,OKC (Thunder),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,FanDuel Sports Network - Oklahoma,"",false
0022500183,Regular Season,2025-11-09T00:00:00Z,2025-11-08T19:00:00-05:00,DAL (Mavericks),WAS (Wizards),Capital One Arena,Washington,DC,"",Monumental Sports Network,KFAA,"",false
0022500184,Regular Season,2025-11-09T00:30:00Z,2025-11-08T19:30:00-05:00,TOR (Raptors),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,TSN,"",false
0022500185,Regular Season,2025-11-09T01:00:00Z,2025-11-08T20:00:00-05:00,LAL (Lakers),ATL (Hawks),State Farm Arena,Atlanta,GA,NBA TV,FDSNSE-ATL/WANF/PSN,Spectrum SportsNet,"",false
0022500186,Regular Season,2025-11-09T01:00:00Z,2025-11-08T20:00:00-05:00,CHI (Bulls),CLE (Cavaliers),Rocket Arena,Cleveland,OH,"",FanDuel Sports Network - Ohio,Chicago Sports Network,"",false
0022500187,Regular Season,2025-11-09T01:00:00Z,2025-11-08T20:00:00-05:00,POR (Trail Blazers),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun / WPLG Local 10,KUNP,"",false
0022500188,Regular Season,2025-11-09T01:00:00Z,2025-11-08T20:00:00-05:00,NOP (Pelicans),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,GCSEN,"",false
0022500189,Regular Season,2025-11-09T02:00:00Z,2025-11-08T21:00:00-05:00,IND (Pacers),DEN (Nuggets),Ball Arena,Denver,CO,"",Altitude,FanDuel Sports Network - Indiana,"",false
0022500190,Regular Season,2025-11-09T03:30:00Z,2025-11-08T22:30:00-05:00,PHX (Suns),LAC (Clippers),Intuit Dome,Inglewood,CA,ESPN,FanDuel Sports Network - SoCal,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500191,Regular Season,2025-11-09T20:30:00Z,2025-11-09T15:30:00-05:00,HOU (Rockets),MIL (Bucks),Fiserv Forum,Milwaukee,WI,"",FanDuel Sports Network - Wisconsin,Space City Home Network,"",false
0022500192,Regular Season,2025-11-09T23:00:00Z,2025-11-09T18:00:00-05:00,BKN (Nets),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,YES,"",false
0022500193,Regular Season,2025-11-09T23:00:00Z,2025-11-09T18:00:00-05:00,BOS (Celtics),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,NBC SPORTS BOSTON,"",false
0022500194,Regular Season,2025-11-09T23:00:00Z,2025-11-09T18:00:00-05:00,OKC (Thunder),MEM (Grizzlies),FedExForum,Memphis,TN,"",FanDuel Sports Network - Southeast - Memphis,FanDuel Sports Network - Oklahoma,"",false
0022500195,Regular Season,2025-11-10T00:30:00Z,2025-11-09T19:30:00-05:00,DET (Pistons),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,"",NBC Sports Philadelphia,FanDuel Sports Network - Detroit,"",false
0022500196,Regular Season,2025-11-10T01:30:00Z,2025-11-09T20:30:00-05:00,IND (Pacers),GSW (Warriors),Chase Center,San Francisco,CA,"",NBCSBA,FanDuel Sports Network - Indiana,"",false
0022500197,Regular Season,2025-11-10T02:00:00Z,2025-11-09T21:00:00-05:00,MIN (Timberwolves),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,FanDuel Sports Network - North,"",false
0022500198,Regular Season,2025-11-11T00:00:00Z,2025-11-10T19:00:00-05:00,LAL (Lakers),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,Spectrum SportsNet,"",false
0022500199,Regular Season,2025-11-11T00:00:00Z,2025-11-10T19:00:00-05:00,WAS (Wizards),DET (Pistons),Little Caesars Arena,Detroit,MI,Peacock,FanDuel Sports Network - Detroit,"","",false
0022500200,Regular Season,2025-11-11T00:00:00Z,2025-11-10T19:00:00-05:00,POR (Trail Blazers),ORL (Magic),Kia Center,Orlando,FL,"",FanDuel Sports Network - Florida,KUNP,"",false
0022500201,Regular Season,2025-11-11T00:30:00Z,2025-11-10T19:30:00-05:00,CLE (Cavaliers),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,FanDuel Sports Network - Ohio,"",false
0022500202,Regular Season,2025-11-11T01:00:00Z,2025-11-10T20:00:00-05:00,SAS (Spurs),CHI (Bulls),United Center,Chicago,IL,"",Chicago Sports Network,FanDuel Sports Network - Southwest,"",false
0022500203,Regular Season,2025-11-11T01:30:00Z,2025-11-10T20:30:00-05:00,MIL (Bucks),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,FanDuel Sports Network - Wisconsin,"",false
0022500204,Regular Season,2025-11-11T02:00:00Z,2025-11-10T21:00:00-05:00,NOP (Pelicans),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family Sports / CBS 5,GCSEN,"",false
0022500205,Regular Season,2025-11-11T02:00:00Z,2025-11-10T21:00:00-05:00,MIN (Timberwolves),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,FanDuel Sports Network - North,"",false
0022500206,Regular Season,2025-11-11T03:30:00Z,2025-11-10T22:30:00-05:00,ATL (Hawks),LAC (Clippers),Intuit Dome,Inglewood,CA,NBA TV,FanDuel Sports Network - SoCal,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500207,Regular Season,2025-11-12T00:30:00Z,2025-11-11T19:30:00-05:00,TOR (Raptors),BKN (Nets),Barclays Center,Brooklyn,NY,"",YES,SN,"",false
0022500208,Regular Season,2025-11-12T00:30:00Z,2025-11-11T19:30:00-05:00,MEM (Grizzlies),NYK (Knicks),Madison Square Garden,New York,NY,"",MSG,FanDuel Sports Network - Southeast - Memphis,"",false
0022500209,Regular Season,2025-11-12T01:00:00Z,2025-11-11T20:00:00-05:00,BOS (Celtics),PHI (76ers),Xfinity Mobile Arena,Philadelphia,PA,NBC | Peacock,"",NBC SPORTS BOSTON,"",false
0022500210,Regular Season,2025-11-12T01:00:00Z,2025-11-11T20:00:00-05:00,GSW (Warriors),OKC (Thunder),Paycom Center,Oklahoma City,OK,"",FanDuel Sports Network - Oklahoma,NBCSBA,"",false
0022500211,Regular Season,2025-11-12T02:00:00Z,2025-11-11T21:00:00-05:00,IND (Pacers),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,FanDuel Sports Network - Indiana,"",false
0022500212,Regular Season,2025-11-12T04:00:00Z,2025-11-11T23:00:00-05:00,DEN (Nuggets),SAC (Kings),Golden 1 Center,Sacramento,CA,NBC | Peacock,"",Altitude,"",false
0022500213,Regular Season,2025-11-13T00:00:00Z,2025-11-12T19:00:00-05:00,MIL (Bucks),CHA (Hornets),Spectrum Center,Charlotte,NC,"",FanDuel Sports Network - Southeast - Charlotte,FanDuel Sports Network - Wisconsin,"",false
0022500214,Regular Season,2025-11-13T00:00:00Z,2025-11-12T19:00:00-05:00,CHI (Bulls),DET (Pistons),Little Caesars Arena,Detroit,MI,"",FanDuel Sports Network - Detroit,Chicago Sports Network,"",false
0022500215,Regular Season,2025-11-13T00:00:00Z,2025-11-12T19:00:00-05:00,ORL (Magic),NYK (Knicks),Madison Square Garden,New York,NY,ESPN,MSG,FanDuel Sports Network - Florida,"",false
0022500216,Regular Season,2025-11-13T00:30:00Z,2025-11-12T19:30:00-05:00,MEM (Grizzlies),BOS (Celtics),TD Garden,Boston,MA,"",NBC SPORTS BOSTON,FanDuel Sports Network - Southeast - Memphis,"",false
0022500217,Regular Season,2025-11-13T00:30:00Z,2025-11-12T19:30:00-05:00,CLE (Cavaliers),MIA (Heat),Kaseya Center,Miami,FL,"",FanDuel Sports Network - Sun,FanDuel Sports Network - Ohio,"",false
0022500218,Regular Season,2025-11-13T01:00:00Z,2025-11-12T20:00:00-05:00,WAS (Wizards),HOU (Rockets),Toyota Center,Houston,TX,"",Space City Home Network,Monumental Sports Network,"",false
0022500219,Regular Season,2025-11-13T01:00:00Z,2025-11-12T20:00:00-05:00,POR (Trail Blazers),NOP (Pelicans),Smoothie King Center,New Orleans,LA,"",GCSEN,KUNP,"",false
0022500220,Regular Season,2025-11-13T01:00:00Z,2025-11-12T20:00:00-05:00,GSW (Warriors),SAS (Spurs),Frost Bank Center,San Antonio,TX,"",FanDuel Sports Network - Southwest,NBCSBA,"",false
0022500221,Regular Season,2025-11-13T01:30:00Z,2025-11-12T20:30:00-05:00,PHX (Suns),DAL (Mavericks),American Airlines Center,Dallas,TX,"",KFAA,Arizona's Family 3TV / Arizona's Family Sports,"",false
0022500222,Regular Season,2025-11-13T02:30:00Z,2025-11-12T21:30:00-05:00,LAL (Lakers),OKC (Thunder),Paycom Center,Oklahoma City,OK,ESPN,FanDuel Sports Network - Oklahoma,Spectrum SportsNet,"",false
0022500223,Regular Season,2025-11-13T03:00:00Z,2025-11-12T22:00:00-05:00,ATL (Hawks),SAC (Kings),Golden 1 Center,Sacramento,CA,"",NBCSCA,FanDuel Sports Network - Southeast - Atlanta,"",false
0022500224,Regular Season,2025-11-13T03:30:00Z,2025-11-12T22:30:00-05:00,DEN (Nuggets),LAC (Clippers),Intuit Dome,Inglewood,CA,"",FanDuel Sports Network - SoCal,Altitude,"",false
0022500225,Regular Season,2025-11-14T00:00:00Z,2025-11-13T19:00:00-05:00,TOR (Raptors),CLE (Cavaliers),Rocket Arena,Cleveland,OH,NBA TV,FanDuel Sports Network - Ohio,TSN,"",false
0022500226,Regular Season,2025-11-14T02:00:00Z,2025-11-13T21:00:00-05:00,IND (Pacers),PHX (Suns),Mortgage Matchup Center,Phoenix,AZ,"",Arizona's Family 3TV / Arizona's Family Sports,FanDuel Sports Network - Indiana,"",false
0022500227,Regular Season,2025-11-14T02:00:00Z,2025-11-13T21:00:00-05:00,ATL (Hawks),UTA (Jazz),Delta Center,Salt Lake City,UT,"",KJZZ,FanDuel Sports Network - Southeast - Atlanta,"",false
